name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
lisboa,2017-03-17 21:00:00,16.4,16.4,9.3,63.06,0.0,0,,0,0,,14.3,332.0,1020.0,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-17 22:00:00,16.0,16.0,7.8,58.1,0.0,0,,0,0,,14.0,340.0,1020.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-17 23:00:00,16.0,16.0,7.1,55.62,0.0,0,,0,0,,10.6,350.0,1020.4,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 00:00:00,15.5,15.5,7.1,57.46,0.0,0,,0,0,,13.9,340.0,1020.3,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 01:00:00,15.4,15.4,10.2,71.18,0.0,0,,0,0,,10.6,1.0,1020.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 02:00:00,15.0,15.0,6.2,55.68,0.0,0,,0,0,,10.6,360.0,1020.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 03:00:00,14.4,14.4,5.8,56.3,0.0,0,,0,0,,7.4,9.0,1019.8,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 04:00:00,14.4,14.4,5.8,56.39,0.0,0,,0,0,,7.3,19.0,1019.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 05:00:00,13.9,13.9,11.7,86.65,0.0,0,,0,0,,13.6,21.0,1020.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 06:00:00,12.7,12.7,11.5,92.67,0.0,0,,0,0,,10.1,33.0,1020.6,0.0,12.7,4.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 07:00:00,12.4,12.4,5.5,62.8,0.0,0,,0,0,,10.5,30.0,1020.8,0.0,10.0,107.9,0.4,1.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 08:00:00,13.9,13.9,9.1,72.76,0.0,0,,0,0,,10.6,12.0,1021.0,0.0,10.0,301.3,1.1,3.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 09:00:00,15.5,15.5,3.8,45.86,0.0,0,,0,0,,17.6,32.0,1021.6,0.0,23.5,494.1,1.8,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 10:00:00,16.6,16.6,4.3,43.93,0.0,0,,0,0,,14.2,33.0,1021.8,0.0,10.0,653.8,2.4,7.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 11:00:00,19.0,19.0,9.9,55.72,0.0,0,,0,0,,14.4,25.0,1021.8,0.0,10.0,762.8,2.7,8.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 12:00:00,20.4,20.4,10.1,51.51,0.0,0,,0,0,,10.9,44.0,1021.5,0.0,12.7,808.5,2.9,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 13:00:00,22.5,22.5,8.7,41.3,0.0,0,,0,0,,7.3,52.0,1020.6,0.0,10.0,791.0,2.8,8.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 14:00:00,22.6,22.6,11.0,47.74,0.0,0,,0,0,35.3,7.7,23.0,1019.9,0.0,10.0,708.5,2.6,7.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 15:00:00,22.6,22.6,4.3,30.41,0.0,0,,0,0,,7.6,50.0,1019.4,0.0,12.7,565.0,2.0,6.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 16:00:00,22.7,22.7,8.6,40.36,0.0,0,,0,0,,10.6,21.0,1018.9,0.0,10.0,381.4,1.4,4.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 17:00:00,22.0,22.0,13.6,59.01,0.0,0,,0,0,,5.1,347.0,1018.7,0.0,10.0,177.5,0.6,2.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 18:00:00,20.1,20.1,9.5,50.52,0.0,0,,0,0,,14.8,312.0,1019.1,0.0,12.7,19.2,0.1,0.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 19:00:00,18.6,18.6,14.9,79.21,0.0,0,,0,0,,14.7,321.0,1019.4,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 20:00:00,18.1,18.1,5.4,43.42,0.0,0,,0,0,,21.2,321.0,1019.6,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 21:00:00,17.9,17.9,8.2,52.8,0.0,0,,0,0,,17.6,331.0,1020.1,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 22:00:00,17.6,17.6,3.9,40.39,0.0,0,,0,0,,4.3,27.0,1020.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-18 23:00:00,16.0,16.0,8.7,61.6,0.0,0,,0,0,,6.9,340.0,1020.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 00:00:00,15.6,15.6,8.5,62.89,0.0,0,,0,0,,4.1,6.0,1020.6,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 01:00:00,15.5,15.5,5.5,51.49,0.0,0,,0,0,,6.8,351.0,1020.5,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 02:00:00,14.5,14.5,5.4,54.31,0.0,0,,0,0,,3.9,6.0,1020.4,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 03:00:00,13.1,13.1,11.5,90.11,0.0,0,,0,0,,0.5,5.0,1020.1,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 04:00:00,12.5,12.5,6.7,67.87,0.0,0,,0,0,,3.8,22.0,1019.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 05:00:00,12.4,12.4,9.8,84.07,0.0,0,,0,0,,3.4,13.0,1019.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 06:00:00,11.9,11.9,8.0,76.74,0.0,0,,0,0,,10.4,342.0,1020.1,0.0,9.2,5.4,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 07:00:00,11.6,11.6,8.2,79.69,0.0,0,,0,0,,3.9,324.0,1020.3,14.5,10.0,130.8,0.5,1.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 08:00:00,12.9,12.9,11.4,90.82,0.0,0,,0,0,,7.1,343.0,1020.6,27.5,10.0,313.1,1.1,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 09:00:00,14.7,14.7,10.7,76.74,0.0,0,,0,0,,10.8,360.0,1020.8,76.6,7.1,419.6,1.5,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 10:00:00,17.9,17.9,11.2,64.69,0.0,0,,0,0,,4.1,344.0,1020.5,27.5,10.0,522.8,1.9,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 11:00:00,18.0,18.0,12.8,71.36,0.0,0,,0,0,,7.2,176.0,1020.5,27.5,10.0,628.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 12:00:00,18.3,18.3,15.9,86.18,0.0,0,,0,0,,7.2,164.0,1019.9,29.5,10.3,709.3,2.6,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 13:00:00,21.6,21.6,16.9,74.63,0.0,0,,0,0,,7.2,173.0,1019.1,78.6,10.0,716.0,2.6,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 14:00:00,22.9,22.9,14.3,58.25,0.0,0,,0,0,,14.2,301.0,1018.2,72.5,10.0,650.3,2.3,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 15:00:00,21.1,21.1,13.2,60.61,0.0,0,,0,0,,14.5,301.0,1017.8,40.0,11.4,526.8,1.9,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 16:00:00,19.5,19.5,12.7,64.79,0.0,0,,0,0,,18.3,313.0,1017.5,85.5,10.0,341.8,1.2,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 17:00:00,17.0,17.0,11.1,67.87,0.0,0,,0,0,,27.9,328.0,1017.3,95.4,10.0,136.1,0.5,1.0,,Overcast,cloudy,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 18:00:00,15.6,15.6,10.1,69.81,0.0,0,,0,0,,18.2,329.0,1017.2,40.0,12.7,14.8,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 19:00:00,14.5,14.5,12.4,87.38,0.0,0,,0,0,,17.9,320.0,1017.4,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 20:00:00,13.0,13.0,10.9,86.88,0.0,0,,0,0,,15.1,330.0,1017.9,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 21:00:00,12.5,12.5,8.8,78.45,0.0,0,,0,0,,18.1,330.0,1018.3,27.9,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 22:00:00,12.5,12.5,11.9,96.16,0.0,0,,0,0,,11.9,330.0,1018.7,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-19 23:00:00,12.5,12.5,10.7,88.97,0.0,0,,0,0,48.2,18.5,340.0,1018.5,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 00:00:00,12.5,12.5,10.7,88.92,0.0,0,,0,0,,19.0,341.0,1018.1,82.9,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 01:00:00,12.5,12.5,10.7,89.0,0.0,0,,0,0,,10.9,340.0,1018.0,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 02:00:00,12.5,12.5,10.6,87.94,0.0,0,,0,0,,14.4,331.0,1017.8,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 03:00:00,12.1,12.1,10.5,89.9,0.0,0,,0,0,,11.0,322.0,1017.5,82.9,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 04:00:00,12.1,12.1,10.4,89.48,0.0,0,,0,0,40.7,18.1,321.0,1017.4,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 05:00:00,12.1,12.1,10.5,89.63,0.0,0,,0,0,,15.3,331.0,1017.7,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 06:00:00,12.5,12.5,8.9,78.81,0.0,0,,0,0,,21.5,332.0,1018.3,87.6,11.6,4.9,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 07:00:00,12.1,12.1,8.6,78.8,0.0,0,,0,0,,15.3,332.0,1018.7,89.0,10.0,95.1,0.3,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 08:00:00,12.6,12.6,9.7,82.69,0.0,0,,0,0,,11.4,331.0,1019.3,89.0,10.0,216.4,0.8,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 09:00:00,13.1,13.1,12.4,95.15,0.0,0,,0,0,,18.4,340.0,1019.6,89.5,19.2,403.6,1.5,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 10:00:00,13.7,13.7,12.4,92.16,0.0,0,,0,0,,21.8,322.0,1020.2,89.0,10.0,578.5,2.1,6.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 11:00:00,15.1,15.1,12.4,84.0,0.0,0,,0,0,,19.1,314.0,1020.3,57.4,10.0,701.0,2.5,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 12:00:00,15.6,15.6,9.2,65.61,0.0,0,,0,0,,22.1,342.0,1020.4,49.0,21.9,800.3,2.9,8.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 13:00:00,16.1,16.1,9.8,66.31,0.0,0,,0,0,,21.9,339.0,1020.4,50.0,10.0,780.8,2.8,8.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT"
lisboa,2017-03-20 14:00:00,17.0,17.0,10.0,63.37,0.0,0,,0,0,,18.4,350.0,1020.1,27.5,10.0,692.3,2.5,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 15:00:00,16.6,16.6,9.7,63.75,0.0,0,,0,0,,21.5,313.0,1020.0,39.0,24.1,546.3,2.0,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 16:00:00,15.1,15.1,12.6,84.84,0.0,0,,0,0,,21.4,321.0,1020.2,27.5,10.0,384.3,1.4,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 17:00:00,14.1,14.1,12.1,87.74,0.0,0,,0,0,,18.6,322.0,1020.2,27.5,10.0,187.4,0.7,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 18:00:00,13.1,13.1,7.4,68.35,0.0,0,,0,0,44.6,18.6,322.0,1020.7,46.9,11.6,21.4,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 19:00:00,12.6,12.6,8.0,73.57,0.0,0,,0,0,,21.2,323.0,1021.3,50.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 20:00:00,13.0,13.0,7.0,66.98,0.0,0,,0,0,,17.8,321.0,1021.7,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT"
lisboa,2017-03-20 21:00:00,12.7,12.7,10.8,88.54,0.0,0,,0,0,31.7,17.6,312.0,1022.1,56.2,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 22:00:00,13.1,13.1,10.3,83.2,0.0,0,,0,0,,11.5,320.0,1022.3,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-20 23:00:00,13.5,13.5,10.7,83.17,0.0,0,,0,0,,17.3,321.0,1022.2,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 00:00:00,12.7,12.7,7.7,71.83,0.0,0,,0,0,,7.4,310.0,1022.0,84.4,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 01:00:00,13.0,13.0,10.9,86.92,0.0,0,,0,0,,7.5,281.0,1021.7,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 02:00:00,13.0,13.0,9.4,78.89,0.0,0,,0,0,,7.2,245.0,1021.4,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 03:00:00,12.7,12.7,10.5,86.82,0.0,0,,0,0,,7.6,254.0,1021.2,57.8,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 04:00:00,13.0,13.0,11.2,88.64,0.0,0,,0,0,,10.8,253.0,1021.0,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 05:00:00,13.1,13.1,10.9,86.43,0.0,0,,0,0,,11.1,264.0,1020.9,57.4,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 06:00:00,13.2,13.2,10.6,84.27,0.0,0,,0,0,,14.4,271.0,1021.0,60.9,11.6,4.2,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 07:00:00,13.5,13.5,10.6,82.63,0.0,0,,0,0,,11.2,271.0,1021.0,37.5,10.0,59.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 08:00:00,14.0,14.0,13.1,94.05,0.0,0,,0,0,,10.8,253.0,1021.5,57.4,10.0,145.3,0.5,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 09:00:00,14.4,14.4,14.0,97.15,0.0,0,,0,0,,17.7,321.0,1022.0,88.4,21.0,250.7,0.9,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 10:00:00,15.5,15.5,11.3,76.1,0.0,0,,0,0,,17.9,321.0,1022.5,57.4,10.0,456.4,1.6,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 11:00:00,15.0,15.0,11.8,81.34,0.0,0,,0,0,,18.1,360.0,1023.2,37.5,10.0,685.3,2.5,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 12:00:00,16.4,16.4,11.5,72.62,0.003,100,rain,0,0,,21.4,340.0,1023.3,60.8,24.5,725.8,2.6,7.0,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 13:00:00,16.1,16.1,12.3,78.46,0.0,0,,0,0,,21.3,321.0,1023.5,89.0,10.0,748.5,2.7,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 14:00:00,16.6,16.6,11.0,69.37,0.0,0,,0,0,,18.5,331.0,1023.0,37.5,10.0,704.5,2.5,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 15:00:00,16.2,16.2,8.6,60.91,0.0,0,,0,0,,15.0,321.0,1022.5,61.6,25.0,580.5,2.1,6.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 16:00:00,15.6,15.6,12.1,79.8,0.0,0,,0,0,,18.6,312.0,1022.4,89.0,10.0,404.1,1.5,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 17:00:00,14.6,14.6,13.5,93.13,0.0,0,,0,0,,15.0,301.0,1022.9,50.0,10.0,198.3,0.7,2.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 18:00:00,14.1,14.1,8.8,70.29,0.0,0,,0,0,,14.8,302.0,1023.2,29.5,11.6,26.3,0.1,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 19:00:00,12.7,12.7,8.2,74.28,0.0,0,,0,0,,11.2,329.0,1023.7,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 20:00:00,12.1,12.1,8.6,79.27,0.0,0,,0,0,,10.6,300.0,1024.4,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 21:00:00,11.7,11.7,11.4,98.18,0.0,0,,0,0,,3.9,300.0,1024.9,29.5,11.6,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT"
lisboa,2017-03-21 22:00:00,11.6,11.6,11.2,97.6,0.0,0,,0,0,,4.0,283.0,1024.7,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-03-21 23:00:00,11.1,11.1,10.8,97.59,0.0,0,,0,0,,3.8,280.0,1024.4,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 00:00:00,17.1,17.1,16.1,93.86,0.0,0,,0,0,,6.8,206.0,1020.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 01:00:00,16.6,16.6,11.0,69.69,0.0,0,,0,0,,0.7,348.0,1020.8,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 02:00:00,16.2,16.2,14.5,90.11,0.0,0,,0,0,,3.6,50.0,1020.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 03:00:00,17.5,17.5,11.6,68.53,0.0,0,,0,0,,7.3,357.0,1019.6,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 04:00:00,16.5,16.5,14.2,86.08,0.0,0,,0,0,,4.0,47.0,1019.3,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 05:00:00,15.2,15.2,13.4,89.2,0.0,0,,0,0,,0.5,2.0,1018.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 06:00:00,14.5,14.5,10.1,74.93,0.0,0,,0,0,,3.7,194.0,1018.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 07:00:00,14.5,14.5,11.0,79.72,0.0,0,,0,0,,10.8,220.0,1019.6,0.0,10.5,36.6,0.1,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 08:00:00,16.0,16.0,13.0,82.31,0.0,0,,0,0,,0.9,352.0,1020.0,0.0,10.0,203.7,0.7,2.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 09:00:00,18.9,18.9,13.6,71.66,0.0,0,,0,0,,3.4,61.0,1020.1,0.0,10.0,408.1,1.5,4.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 10:00:00,19.6,19.6,16.8,84.03,0.0,0,,0,0,,10.5,43.0,1020.0,0.0,8.5,599.0,2.2,6.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 11:00:00,21.8,21.8,14.3,62.14,0.0,0,,0,0,,10.7,62.0,1020.0,0.0,10.0,752.8,2.7,8.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 12:00:00,24.7,24.7,12.9,47.66,0.0,0,,0,0,,7.6,88.0,1019.8,0.0,10.0,854.0,3.1,9.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 13:00:00,25.0,25.0,16.8,60.16,0.0,0,,0,0,,4.1,132.0,1019.4,0.0,22.2,906.5,3.3,9.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 14:00:00,25.2,25.2,15.0,53.15,0.0,0,,0,0,,16.8,224.0,1019.2,0.0,10.0,882.3,3.2,9.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 15:00:00,26.2,26.2,20.3,70.05,0.0,0,,0,0,,10.6,218.0,1018.5,1.9,10.0,795.0,2.9,8.0,,Clear,clear-day,"08535099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 16:00:00,25.3,25.3,18.3,65.08,0.0,0,,0,0,,17.1,230.0,1018.0,11.0,23.1,647.3,2.3,6.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-04-12 17:00:00,24.8,24.8,16.0,57.98,0.0,0,,0,0,,17.4,223.0,1017.7,27.5,10.0,447.0,1.6,4.0,,Partially cloudy,partly-cloudy-day,"08535099999,08536099999,LPPT,08579099999"
